state,district,soil type,crop,n,p,k,temperature,humidity,rainfall,recommendation,accuracy,yield
Andhra Pradesh,Guntur,Black Soil,Cotton,66.52226504659865,53.23058232268119,54.60611293742571,29.876126675773968,61.4522924966864,808.2345186819666,Cotton,92.84110321077287,2306.4023699676754
Andhra Pradesh,Ongole,Sandy Soil,Sugarcane,91.17913625372114,42.06042984033621,31.464520419473683,28.26475761199663,78.56340826055019,1251.417660035465,Sugarcane,94.94966630080309,4740.429385147839
Kerala,Palakkad,Sandy Soil,Sugarcane,102.96350976801452,61.14156176786886,26.96952435396574,31.21726737702722,74.33042062682433,1458.101857918948,Sugarcane,91.27307999083615,5913.6123667675865
Tamil Nadu,Madurai,Alluvial Soil,Maize,83.79995508700274,57.7191469659555,75.38590718686436,22.57996074642597,73.37789921198333,766.3221578252117,Maize,91.35739305694702,3089.7700323709255
Gujarat,Vadodara,Red Soil,Millet,53.96031798025121,34.22239972016843,39.91110067821834,31.27214774570183,49.156452016134196,423.9006433820801,Millet,90.68308675021385,1448.1299096380756
Andhra Pradesh,Ongole,Sandy Soil,Rice,84.81840949831869,30.258888663441994,57.31523071007408,28.14010533194457,76.72145182875462,1427.1588359413413,Rice,93.43225112722216,3443.2097213525535
Karnataka,Bengaluru,Alluvial Soil,Rice,90.59390603530078,29.978383395926897,72.49257267866577,25.422402709677385,80.81816889747782,1041.314047079824,Rice,96.65085918511522,3795.1378246027184
Gujarat,Surat,Black Soil,Cotton,66.98246996383358,64.82551660853852,67.89363844038427,27.7360827928375,60.049881332732525,715.2609092553237,Cotton,88.81410725596714,1634.6842901136806
Tamil Nadu,Coimbatore,Black Soil,Sugarcane,82.83173534894878,60.4691281299537,18.88573962920288,30.60330841419526,77.30992383571555,1181.061516978796,Sugarcane,94.53235688468222,5133.136118296529
Maharashtra,Nagpur,Red Soil,Maize,68.3017734662215,64.00945244775683,98.64015481947587,24.37276822595322,62.57029511865235,831.8386400222961,Maize,86.75845987855052,3108.5196154541795
Gujarat,Surat,Black Soil,Groundnut,29.269698348288244,44.85797308454374,89.94858759776132,25.615457797525863,57.016438384471215,906.533730869982,Groundnut,89.01817645884992,1792.1116141846157
Tamil Nadu,Salem,Sandy Soil,Sugarcane,95.55359214458069,74.06392312928304,53.792262016230836,30.9714139796364,81.82450859773571,1344.3882469604919,Sugarcane,91.71693778827864,5423.268446493047
Kerala,Palakkad,Red Soil,Sugarcane,106.68073563853665,57.181746292643105,35.304927672998055,31.093543861370392,87.05874096832693,1209.410349332406,Sugarcane,85.52140596110132,4772.07627693383
Maharashtra,Nashik,Clay Soil,Millet,68.94684899394849,30.64051023828494,40.82652923870021,33.609904736039496,55.084941582710925,397.0427170024195,Millet,86.89645721850147,1045.4016870105115
Gujarat,Vadodara,Clay Soil,Sugarcane,112.85611112314388,43.31544324732318,26.67644774352489,32.696461057018226,81.66748223440074,1245.6416789231027,Sugarcane,87.39264620438482,5143.400464089037
Gujarat,Ahmedabad,Alluvial Soil,Millet,45.16832017560505,25.683481577051978,64.09870583250616,34.077596317016805,53.19180170376202,363.6229753873681,Millet,85.94554609255421,1293.2934484526495
Kerala,Kozhikode,Clay Soil,Millet,71.25238302815643,30.37627038229789,38.98593804785165,27.44261679384887,44.820452628356115,449.0138191808972,Millet,89.20185100516287,1052.3492915302904
Maharashtra,Pune,Red Soil,Groundnut,43.56850473933267,31.46406478432052,102.39209703277463,24.4632937890269,63.440547537760445,794.6281059065681,Groundnut,93.10800025053831,1621.8591250768104
Gujarat,Surat,Red Soil,Sugarcane,88.46526496545393,64.51022984294562,24.91628407760138,26.9073384229323,89.19308802404005,1184.5071793669408,Sugarcane,87.00851717518883,4524.914112056802
Tamil Nadu,Salem,Black Soil,Cotton,76.03834868876913,52.01412858602068,36.57091359934121,27.440274777532284,59.70058984905823,685.197877722001,Cotton,93.07330302423838,1666.712962588444
Karnataka,Bengaluru,Clay Soil,Rice,67.26951493491421,30.218175855257947,43.329746997125426,21.21137227727727,90.88550818431122,1213.6793534860349,Rice,91.61822317928475,3738.766985446789
Kerala,Palakkad,Sandy Soil,Sugarcane,94.96059940148635,62.50544026487267,34.96667292862542,28.2662018356594,77.02693111401925,1249.9586338844967,Sugarcane,96.93600304859966,4615.505421622571
Maharashtra,Nashik,Sandy Soil,Groundnut,45.8840723420673,54.14589053902324,88.8676463406307,25.826643017364745,62.43434220993153,649.5442768094813,Groundnut,91.08511918257541,1877.7477989526249
Gujarat,Ahmedabad,Alluvial Soil,Cotton,81.19465804379331,67.51956069894054,19.627555710693148,28.985066590476414,66.04378772484449,775.429354162328,Cotton,95.60949005836807,1983.3496255913194
Karnataka,Tumkur,Red Soil,Sugarcane,106.91621081657041,58.40691195953295,31.073523427092184,30.49852296337446,79.41910489824447,1348.3692514519626,Sugarcane,92.42093938001095,4658.7739847753255
Maharashtra,Nashik,Alluvial Soil,Rice,88.15440360444406,28.51531702200362,50.31439095697962,21.387945449026148,78.6104336995973,1092.4888857456688,Rice,91.16685849080113,4090.1533652280928
Karnataka,Bengaluru,Red Soil,Groundnut,41.7403775080753,54.67758771066694,54.303616213219314,26.730973156782326,65.73759275677878,553.7827651984952,Groundnut,96.13815971418794,1742.5176782378353
Andhra Pradesh,Ongole,Clay Soil,Groundnut,54.99463559106746,59.82096116834254,65.24100789953405,26.822040584237524,67.28938186228906,796.1830087024548,Groundnut,91.97092785098646,2202.8832678025074
Gujarat,Ahmedabad,Red Soil,Sugarcane,79.14591581722365,47.79863072362782,26.198489774155206,28.38079557425744,88.55002584349661,1488.5470554306305,Sugarcane,92.6904095477928,5075.4332572787125
Tamil Nadu,Madurai,Clay Soil,Maize,78.2031152341092,62.666822654897445,81.13322489579201,23.848535818393685,60.91223553678664,901.9998374842302,Maize,91.99685333079147,2958.350272859318
Gujarat,Vadodara,Black Soil,Groundnut,29.02318241523377,68.22159588515868,80.49263970575154,20.1017934969752,72.59671388882754,793.7905641255601,Groundnut,89.5615692931422,2027.3498385001287
Maharashtra,Nashik,Clay Soil,Rice,95.47031737340532,39.242444012475914,69.519276558331,22.751736360986957,83.23049461856581,971.0365938255918,Rice,98.37522189595343,3927.767316694722
Gujarat,Ahmedabad,Red Soil,Maize,83.6216034769388,60.88238897308477,94.69529015574216,28.12305260886457,65.07123276335338,758.9903461854456,Maize,96.36395299115645,3068.1886473844925
Kerala,Palakkad,Black Soil,Cotton,87.87778093085879,49.939080479251736,67.33799971309585,26.19716589310512,62.27284789327943,947.2309211535285,Cotton,90.07297780285656,1698.9973199747035
Kerala,Kozhikode,Red Soil,Millet,80.88685940555214,20.352200838355277,41.2383268906062,28.218129423903193,53.76942463030496,642.473062506042,Millet,93.27093225745931,1769.4053152111885
Andhra Pradesh,Ongole,Clay Soil,Sugarcane,74.47236407634047,50.346369797150366,11.833950274002952,27.126899693177727,72.4461433383697,1502.5048871219296,Sugarcane,91.94800955340146,4701.363846289268
Kerala,Kozhikode,Red Soil,Millet,37.53457920680857,22.847541133818865,66.1203714337586,31.89000458625906,59.275711709771,328.6203611084255,Millet,93.60822096072452,1345.805034976417
Karnataka,Bengaluru,Sandy Soil,Sugarcane,81.0409233491771,61.33141236844095,37.53280643004868,29.92142819332806,79.15073493361601,796.5228382010184,Sugarcane,87.59426312728012,4735.005993985437
Maharashtra,Pune,Alluvial Soil,Rice,88.30574674439465,46.45098158530655,47.970203707653695,25.226930562745906,88.07038175940531,1181.4281218198432,Rice,96.77365675568541,3542.694283927705
Andhra Pradesh,Ongole,Clay Soil,Cotton,70.90764538241204,67.9507426935809,25.22160708864475,28.959909686931603,56.71311508946161,616.3694811386,Cotton,90.00214381416009,1736.0564605303225
Kerala,Thrissur,Red Soil,Millet,59.948246447401644,32.522180189198565,30.5288647500536,26.40252670329987,55.40329190821278,416.7571716517449,Millet,95.49316364518752,1470.4717731987266
Tamil Nadu,Erode,Clay Soil,Rice,77.11318681162393,37.660847339555865,38.72161411511968,24.097231220035948,77.15502480763593,858.2637060904528,Rice,92.04143691573427,3409.8808124559023
Tamil Nadu,Salem,Alluvial Soil,Rice,72.89171249552584,24.972870410411087,33.09449712990312,24.154917388048865,83.4217329784959,1079.2975216641028,Rice,97.73592566829647,4175.853261194138
Karnataka,Mysuru,Alluvial Soil,Rice,84.76984506672225,36.50474218107088,46.58241902362539,23.52766770404995,79.00130476313102,1243.139221258038,Rice,96.81500336057123,4061.2002849377604
Karnataka,Tumkur,Black Soil,Maize,82.98704321881222,47.70492623792773,83.73839728572588,25.759212635853245,55.4184494766408,718.6978726874098,Maize,87.50922413149789,2746.3565686698553
Maharashtra,Nagpur,Black Soil,Cotton,67.8534462413439,56.447808592586,62.18668506097869,27.52582402841888,62.377834733033396,718.111046156305,Cotton,92.7333142792896,2407.89498057563
Tamil Nadu,Coimbatore,Clay Soil,Sugarcane,83.37373754268957,52.83227839859428,18.49196072574434,26.549442553153234,76.29204441003768,1180.1593779939171,Sugarcane,93.51763267468799,5401.372082993437
Andhra Pradesh,Guntur,Sandy Soil,Sugarcane,105.24605983089998,62.205598811854614,63.257702619841645,27.48451737827974,78.50468137606876,1465.952492965786,Sugarcane,92.57331706606502,4562.358839059104
Gujarat,Surat,Sandy Soil,Groundnut,31.14501547472132,64.14342222816917,47.068895256529686,26.689486836603354,73.02259484711382,548.5295035994503,Groundnut,89.55607165278619,1693.4060679487534
Gujarat,Surat,Clay Soil,Sugarcane,98.55318286424774,62.18271692832984,45.71382897012417,25.873216825624198,77.55842008921209,1316.9560663203786,Sugarcane,91.87742181730275,4813.928233396515
Gujarat,Vadodara,Red Soil,Sugarcane,99.60707282307365,62.45996864195817,30.992911360127138,27.48372959902612,80.23429287810714,1259.439390572617,Sugarcane,87.92723189606276,5095.630915022436
Kerala,Kozhikode,Black Soil,Cotton,84.21879577870449,47.953316446866324,21.775894127545243,28.192375263710527,57.36195360288669,895.4571244379231,Cotton,88.42540788097907,1983.9625433878336
Tamil Nadu,Erode,Clay Soil,Wheat,108.81966316058018,49.01188455537858,49.75871693244803,17.028213544120863,57.712509832781976,665.622410644231,Wheat,87.24938479690695,3442.625843259516
Gujarat,Ahmedabad,Alluvial Soil,Rice,72.71248370711973,39.96584080015701,32.334531296086546,22.32456818138465,78.8491236125293,1231.6977421534943,Rice,88.81707519403433,3551.353443363923
Kerala,Thrissur,Black Soil,Cotton,63.816809106409735,53.771440451825136,63.42087925351268,29.184666820527703,63.50125149551985,809.7524850879138,Cotton,90.31567395322791,2339.207863316706
Gujarat,Surat,Clay Soil,Sugarcane,87.3240148810178,69.78964673402423,15.20299854970414,26.86884204488702,78.22407020554446,1036.784267685171,Sugarcane,95.66058679939134,4523.821341956722
Maharashtra,Nashik,Black Soil,Cotton,87.79933572849075,48.611049876418264,32.23061570774371,27.49350646320758,59.56781711194506,886.67941885148,Cotton,87.17287734724368,2297.3558055078192
Tamil Nadu,Salem,Sandy Soil,Wheat,104.69497617506894,35.39903618567123,25.085188850263712,21.45398554931449,42.71903136831412,561.3298063404104,Wheat,93.35893168557968,3072.3090089141947
Andhra Pradesh,Ongole,Black Soil,Millet,53.43073274637172,37.569802711706515,24.549363143845927,29.18248943936184,49.11781651804018,471.9148251977841,Millet,95.43189138759121,1090.1013297310865
Maharashtra,Nashik,Alluvial Soil,Rice,112.25940039831144,25.799826610569845,61.042824218798145,22.620796748824777,78.73487841986787,1021.3963195561237,Rice,92.40118922785854,3056.167294956706
Maharashtra,Nagpur,Red Soil,Groundnut,38.462013878801486,59.611013186255924,75.0754354722273,22.28832963973865,64.2855683924915,817.6876264767104,Groundnut,90.79902664506469,2075.118757258828
Kerala,Palakkad,Black Soil,Sugarcane,91.47232280703828,49.3779920837404,48.43605774201624,28.21782806534457,85.12115028896612,1131.487349484029,Sugarcane,90.91176261196055,5030.757953829292
Kerala,Kozhikode,Red Soil,Groundnut,32.4941492589358,57.10588305446963,57.48181828942446,22.050576752382305,63.72850343428334,845.349224967068,Groundnut,89.28884174919297,2024.6717675078705
Andhra Pradesh,Guntur,Red Soil,Sugarcane,82.80420304585871,63.49748310400339,23.28620421253158,29.658126820994127,80.18476177996901,1284.3541595113068,Sugarcane,96.61243631823328,5683.724162552038
Tamil Nadu,Coimbatore,Clay Soil,Cotton,72.15288607608328,60.78351884842861,67.91720875857342,25.832088973383314,49.75814245509677,905.4534316400612,Cotton,86.22361886355087,2169.336645665018
Gujarat,Ahmedabad,Black Soil,Millet,39.87067224974241,24.71236769953422,73.16067133953545,32.79054944853295,58.6277285801254,449.43113352790533,Millet,96.54716512233101,1482.4236287938156
Karnataka,Tumkur,Clay Soil,Maize,101.37271748041132,45.95350134661895,77.73620930280153,25.76649497172555,66.6004807506032,954.6568937456286,Maize,91.62862380560661,2931.7552323282216
Kerala,Thrissur,Clay Soil,Cotton,80.5876526302169,41.37423777959068,34.213127920120925,31.881515681931624,60.66843184178851,865.8763750243414,Cotton,89.16350165117619,1601.606064804078
Karnataka,Tumkur,Sandy Soil,Sugarcane,116.128735505017,61.516076709161766,34.969682231400704,31.42505646670064,82.74733413182919,1347.9828872365117,Sugarcane,96.8218918509982,4820.9399258764715
Kerala,Thrissur,Red Soil,Cotton,62.92067289070626,56.571923028323155,49.5834109893742,28.456067153836237,60.38175192029786,775.7534702710087,Cotton,94.3711055400475,2462.4463236327388
Karnataka,Bengaluru,Alluvial Soil,Sugarcane,103.09497956429364,54.62722490858971,15.219201432730532,28.913828753858652,76.0419187724325,1395.7035939480847,Sugarcane,94.78526547587494,4725.666496371305
Kerala,Thrissur,Black Soil,Maize,79.99824319454812,43.825512626567026,88.9293701285248,30.55810460174454,56.07472199440231,674.6051978994268,Maize,95.81797494227794,2735.860829989721
Karnataka,Mysuru,Sandy Soil,Millet,60.38469798064622,23.000319174662927,50.45658618520058,28.422519149737592,60.33173390109446,574.6793263504532,Millet,87.96539477195694,1257.4969890458806
Karnataka,Mysuru,Red Soil,Groundnut,45.865126608541686,61.88458041052923,54.891837933384906,23.434134990733202,68.06651946777745,639.0463462002058,Groundnut,88.56276195599311,1894.280582523681
Andhra Pradesh,Guntur,Black Soil,Rice,65.9763180420371,36.83892521324364,68.23245555485485,23.018962542485532,79.1830615917173,1311.7722621363564,Rice,94.30123409173042,3054.1481076010336
Andhra Pradesh,Guntur,Red Soil,Rice,72.00177259825668,28.99644937089966,51.36194416478352,24.934650534556074,79.53032469118162,1123.4749294975072,Rice,94.24892182280031,3486.34861252597
Maharashtra,Pune,Clay Soil,Sugarcane,93.39077453810779,48.448593295176906,49.09268881433784,28.445016157153347,71.87082402797836,1275.043052794325,Sugarcane,95.45427081683245,5716.725883287749
Karnataka,Bengaluru,Clay Soil,Maize,82.50275261746661,38.264172854991436,79.53471105798809,28.83696727791827,69.66160752934341,978.6776987001472,Maize,88.60359151428075,3259.9503775479184
Andhra Pradesh,Ongole,Red Soil,Maize,105.51046959902608,47.059758163765096,76.89551600142853,22.399899663622904,55.09878152596538,1003.0712813810136,Maize,86.27571793831191,2716.7053559312303
Maharashtra,Nagpur,Black Soil,Sugarcane,75.41877092709227,71.00728274612207,17.536396833666313,27.59827936370084,78.81126842564888,1405.6736059568898,Sugarcane,95.79019908771694,4950.268218428911
Maharashtra,Nagpur,Red Soil,Wheat,117.11534194296891,57.88195936151201,47.238887214646546,24.170916086183368,39.96427748668572,662.8136471843516,Wheat,94.03526697535754,3823.7566307413526
Andhra Pradesh,Ongole,Black Soil,Cotton,87.66238749649774,52.161707622246155,32.1400810434288,26.551574374335978,58.35908507383585,643.5402044717498,Cotton,97.3504307223418,1811.396629760012
Kerala,Kozhikode,Clay Soil,Rice,75.58743079964984,39.15071919011931,41.8492383486636,24.96145007925631,73.42324194209604,1418.4194949413136,Rice,86.72449358738531,3999.033977491817
Kerala,Kozhikode,Sandy Soil,Sugarcane,89.91329210576919,57.60787639092135,53.16032325057266,33.14600475934523,84.08075074157044,1114.1215796839756,Sugarcane,91.02740063775909,4638.835767669876
Gujarat,Vadodara,Black Soil,Sugarcane,86.20437667811885,71.41553723246716,45.315589902275434,28.500587458980164,87.41248644516344,1247.9816535029872,Sugarcane,92.2995306318203,5253.766218017443
Tamil Nadu,Coimbatore,Red Soil,Millet,74.85490740263228,30.174215287874574,40.852337444063764,24.62041364897702,55.903189157338325,551.2760998036812,Millet,97.3559108542441,1535.0332788906207
Maharashtra,Nashik,Sandy Soil,Rice,90.0138925833457,41.400912679758264,63.15365514715517,22.329650609349667,73.6373146917619,1209.227098776596,Rice,96.86281497313506,4330.610516530798
Karnataka,Mysuru,Black Soil,Sugarcane,86.8563774800504,60.65437576002068,46.69571375065732,30.03569846717459,84.23667825843772,1446.9224477484843,Sugarcane,88.90465991250633,4865.510741670753
Karnataka,Tumkur,Clay Soil,Wheat,125.95703129850779,43.76020157820729,25.453582807385793,17.214496118732107,50.078097167330846,710.126720734302,Wheat,96.74905337412096,3512.9339121060093
Maharashtra,Nagpur,Black Soil,Sugarcane,72.50479848508328,59.42695873540762,42.545715021472034,28.070054006526135,78.46482287541701,969.5572031332031,Sugarcane,92.12285934637127,5791.624093658176
Andhra Pradesh,Guntur,Red Soil,Millet,74.06293737443033,40.0799514551968,29.388725544134186,26.601971735341795,62.13834840848762,503.6929359716765,Millet,90.5530708898521,1185.016555191598
